# data_npc_SceneNPC — 1914 NPCs
# scene_id  unique_id   posx        posz        name

  1320      13205010       71.36       41.85  沙漠番茄
  1320      13205011       67.58       39.86  沙漠番茄
  1320      13205012       68.48       36.24  沙漠番茄
  1320      13205013        6.82       46.81  黄色药草
  1320      13205014        7.15       52.13  黄色药草
  1320      13205015       11.76       54.20  黄色药草
  1320      13205016       77.01       10.35  黄色药草
  1320      13205017       74.00       13.27  黄色药草
  1320      13205018       77.10       15.96  黄色药草
  1320      13205019      137.95      167.74  黄金花
  1320      13205020      145.41      167.59  黄金花
  1320      13205021      149.92      173.96  黄金花
  1320      13205022       22.26      104.59  黄金花
  1320      13205023       22.54      110.11  黄金花
  1320      13205024       18.75      115.03  黄金花
  1320      13205025      205.79       65.16  炎地蘑菇
  1320      13205026      205.56       55.08  炎地蘑菇
  1320      13205027      206.66       49.09  炎地蘑菇
  1320      13205028      209.58      154.42  炎地蘑菇
  1320      13205029      210.44      144.66  炎地蘑菇
  1320      13205030      214.14      137.17  炎地蘑菇
  1320      13205031      172.03       88.48  枯叶荆
  1320      13205032      168.77       83.80  枯叶荆
  1320      13205033      171.27       78.44  枯叶荆
  1320      13205034      151.67      -33.65  枯叶荆
  1320      13205035      147.55      -33.06  枯叶荆
  1320      13205036      142.56      -34.86  枯叶荆
  1320      13206001       31.52      158.77  NpcName62001
  1320      13206002       85.42       61.33  NpcName62001
  1320      13206003      193.53       20.87  NpcName62001
  1320      13206004       48.72      171.00  NpcName62001
  1320      13206005       76.11       41.54  考古学者
  1320      13206006       76.82       45.79  医生
  1320      13206007       78.27       48.19  药锅
  1320      13206008      175.44       44.26  考古学者B
  1320      13206009      170.15       -0.87  菲拉斯\r
  1320      13206010       48.51      148.72  摩尔托斯
  1320      13206011       84.77       56.23  小女孩
  1320      13206012       39.46      170.87  小女孩的爸爸
  1320      13207001       40.73       94.81  海尔姆多
  1320      13207002      103.41      135.15  海尔姆多
  1320      13207003      165.48      -10.22  信号弹
  1320      13207004      162.97      -15.83  海尔姆多
  1320      13207005      162.39      -17.48  麦亚
  1320      13207006      160.20       81.27  海尔姆多
  1320      13207007      166.29       87.52  可疑的盗贼
  1320      13207008      177.97       82.44  XX香草
  1320      13207009      196.82      169.43  萝洁(遗迹)
  1320      13207010      197.18      165.96  小蚂蚁(遗迹)
  1320      13207011      188.03       87.21  萝洁\r(沙漠中)
  1320      13207012      188.13       84.39  小蚂蚁(沙漠中)
  1320      13207013      199.38      161.90  菲拉斯(遗迹)
  1320      13207014      197.20      166.00  宝雅(遗迹)
  1320      13207015      172.17        2.36  SceneName1320
  1320      13207016      194.36      169.79  NpcName65053
  1320      13207017      127.03       75.59  NpcName65054
  1320      13207018       38.40       80.32  特莉丝（皮里恩处）
  1330      13302001      -47.55      -55.89  伊西丝
  1330      13302002      -52.91      -52.62  火之气运
  1330      13302003       -6.39       -6.40  伊西丝
  1330      13306001       47.49      -82.90  NpcName62001
  1330      13306002        8.19      -55.50  SceneName1330
  1330      13306003        0.02      -49.67  伊西丝(常驻)
  1330      13306004      -25.99      -81.89  帕莎纳1\r
  1330      13306005      -81.54      -17.91  帕莎纳2
  1330      13306006       18.23       80.68  帕莎纳3\r
  1330      13306007       81.41       18.09  帕莎纳4
  1330      13307001      -24.62      -76.33  伊西丝\r（壁画1）
  1330      13307002      -76.79      -15.47  伊西丝\r（壁画2）
  1330      13307003       16.38       76.04  伊西丝\r（壁画3）
  1330      13307004       77.26       15.74  伊西丝(壁画4)
  1330      13307005       73.13       -3.80  罐子
  1330      13307006       81.62       -6.58  罐子
  1330      13307007       80.41       -2.67  罐子
  1330      13307008       82.73       -4.40  罐子
  1330      13307009       83.73       13.79  安毕斯\r（壁画4）
  1330      13307010       -0.09       -7.55  安毕斯\r（俄赛里斯前）
  1330      13307011       -0.02       -3.74  俄赛里斯（中央棺材）
  1330      13307012        3.31      -15.18  伊西丝（中央棺材）
  1330      13307013       -0.10      -14.40  安毕斯\r（中央棺材）
  1350      13502001      126.77      137.49  可疑的脚印
  1350      13502002       92.87      160.79  特莉丝
  1350      13502003       87.94      157.01  眩晕蘑菇
  1350      13502004       91.32      157.47  眩晕蘑菇
  1350      13502005       94.06      158.16  眩晕蘑菇
  1350      13502006      148.33      119.26  基尔瑟A
  1350      13502007      146.50      117.15  基尔瑟B
  1350      13502008      141.73      124.53  基尔瑟C
  1350      13502009      145.53      123.37  特莉丝
  1350      13502010       94.79      101.44  特莉丝
  1350      13502011      107.31      102.24  风之气运
  1350      13504001       67.53       44.02  蚂蚁密穴喷气口
  1350      13504002      107.28       10.78  蚂蚁密穴喷气口
  1350      13504003      103.27      159.98  蚂蚁密穴喷气口
  1350      13504004       42.88      157.10  蚂蚁密穴喷气口
  1350      13504005       34.15      110.88  蚂蚁密穴喷气口
  1350      13506001       41.32       41.46  基尔瑟A
  1350      13506002      117.36       22.96  基尔瑟B
  1350      13506003      149.91      109.56  基尔瑟C
  1350      13506004      144.89      123.97  基尔瑟老大
  1350      13507001      102.71      110.22  沃尔夫
  1350      13507002      104.47      105.35  海尔姆多
  1350      13507003       92.37      106.32  麦亚
  1350      13507004       73.97      144.31  色泽鲜艳的药草
  1350      13507005       77.61      142.60  色泽鲜艳的药草
  1350      13507006       75.31      143.07  色泽鲜艳的药草
  1350      13507007       99.56      102.10  阿格涅丝
  1350      13507008      102.87      102.67  沃尔夫
  1350      13507009       37.17      134.62  海尔姆多
  1350      13507010       31.39      136.61  阿格涅丝
  1350      13507011       93.34      103.05  菲拉斯（悬崖）
  1350      13507012       94.30      100.07  宝雅（悬崖）
  1350      13507013       86.83      102.60  萝洁（悬崖）
  1350      13507014       90.31      102.72  蚂蚁（悬崖）
  1350      13507015      158.81      114.85  赤红晶
  1350      13507016      146.98      125.99  赤红晶
  1350      13507017      144.71      128.22  赤红晶
  1350      13507018      149.77      122.29  赤红晶
  1350      13507019      148.88      124.47  SceneName1350
  1360      13603001      -34.81      -65.75  SceneName1360
  1360      13603002      -43.32       67.95  NpcName62112
  1360      13603003       72.78       -6.66  NpcName62112
  1360      13603004       65.03      -18.21  NpcName62113
  1410      14101001      158.43       54.35  NpcName62001
  1410      14101002      132.53       58.33  NpcName62001
  1410      14101003      175.53       80.76  NpcName62001
  1410      14101004      169.01      110.29  NpcName62001
  1410      14101005      173.71      110.34  NpcName62001
  1410      14101006      185.23      109.76  NpcName61047
  1410      14101007      130.54       69.97  NpcName62001
  1410      14101030      138.05      107.10  NpcName61057
  1410      14101031      123.85      113.14  NpcName61058
  1410      14101032      138.90       91.10  NpcName61059
  1410      14101033      218.79       79.79  NpcName61069
  1410      14101034      221.79       99.90  NpcName61070
  1410      14101035      232.50       93.50  NpcName61071
  1410      14101036      164.93       80.87  NpcName61087
  1410      14101039      137.35       51.90  NpcName61092
  1410      14101040      191.83       70.18  NpcName61098
  1410      14101041      173.04       55.78  NpcName61107
  1410      14101042      215.95      130.15  NpcName61127
  1410      14101043      215.92      125.02  NpcName61128
  1410      14101044      201.12      129.77  NpcName61129
  1410      14102001      152.87      115.86  云朔月（统领府门前）
  1410      14102003     1093.58      158.25  云彗星（弓箭手村）
  1410      14102004     1094.24      157.14  泰玄弟子1（弓箭手村）
  1410      14102005      131.00      249.46  泰玄大师（昏迷，斐扬后山）\r
  1410      14102006     1096.22      156.77  泰玄大师（弓箭手村）
  1410      14102007     1098.08      157.50  云旭日（弓箭手村）
  1410      14103001     1095.35      159.58  NpcName62033
  1410      14103002     1092.00      158.25  NpcName60106
  1410      14103003     1098.54      145.75  NpcName60107
  1410      14103004     1089.39      156.71  NpcName60108
  1410      14103005     1097.91      146.44  NpcName60109
  1410      14103006     1082.21      155.32  NpcName60110
  1410      14103007     1112.38      149.28  NpcName60111
  1410      14103008     1092.38      159.50  SceneName1410
  1410      14106001      149.51      113.81  统领府守卫
  1410      14106002     1098.07      159.19  云朔月（常驻）
  1410      14106003      149.06      163.24  云旭日（常驻）
  1410      14106004      128.65      248.75  云彗星(常驻）
  1420      14202001       24.04      165.39  长老1（钓鱼池）
  1420      14202002      128.57      198.62  长老1（将军墓）
  1420      14202003      129.34      196.07  云天（将军墓）
  1420      14202004      132.50      196.10  云朔月（将军墓）
  1420      14202005      135.49      196.63  云彗星（将军墓）
  1420      14202006      137.52      198.34  云旭日（将军墓）
  1420      14203001       25.07      163.25  NpcName62114
  1420      14203002       25.11      163.12  NpcName62115
  1420      14203003       39.91      170.29  NpcName62116
  1420      14205001       54.33       28.95  紫色药草
  1420      14205002       50.50       26.96  紫色药草
  1420      14205003       46.90       25.66  紫色药草
  1420      14205004       45.62      207.96  紫色药草
  1420      14205005       46.62      210.32  紫色药草
  1420      14205006       50.49      212.59  紫色药草
  1420      14205007      218.13       98.42  野菊
  1420      14205008      218.89       94.33  野菊
  1420      14205009      218.60       90.01  野菊
  1420      14205010      164.81      106.37  野菊
  1420      14205011      169.45      106.77  野菊
  1420      14205012      174.14      104.71  野菊
  1420      14205013      113.20      209.20  NpcName68031
  1420      14205014      109.64      208.66  NpcName68031
  1420      14205015      101.96      208.90  NpcName68031
  1420      14205016      161.22      229.13  NpcName68031
  1420      14205017      165.72      230.42  NpcName68031
  1420      14205018      170.61      231.04  NpcName68031
  1420      14205019       92.81       87.52  NpcName68043
  1420      14205020       91.84       92.14  NpcName68043
  1420      14205021       90.69       95.99  NpcName68043
  1420      14205022      146.38      118.69  NpcName68043
  1420      14205023      142.09      117.93  NpcName68043
  1420      14205024      137.28      118.78  NpcName68043
  1420      14205025      283.71      156.43  NpcName68028
  1420      14205026      278.88      155.48  NpcName68028
  1420      14205027      276.22      157.91  NpcName68028
  1420      14205028       67.10      134.32  NpcName68028
  1420      14205029       70.99      135.37  NpcName68028
  1420      14205030       74.81      134.82  SceneName1420
  1420      14206001      130.80      201.15  长老2（常驻）
  1430      14302001       -0.90       24.87  XX琥珀
  1430      14302002       -9.51       24.66  XX琥珀
  1430      14302003       -3.20       23.37  XX琥珀
  1430      14302004       -3.04       34.83  XX琥珀
  1430      14302005       -6.18       35.20  XX琥珀
  1430      14302006       34.35       40.24  XX菇
  1430      14302007       31.41       40.55  XX菇
  1430      14302008       39.94       48.45  XX菇
  1430      14302009       36.23       48.59  XX菇
  1430      14302010       32.69       49.38  XX菇
  1430      14302011      -72.44      -18.85  云彗星（古祠堂外）
  1430      14302012      -72.79      -15.87  泰玄弟子1（古祠堂外）
  1430      14302013      -90.59       10.77  云彗星（古祠堂内）
  1430      14302014      -86.81       13.52  泰玄弟子1（古祠堂内）
  1430      14303001       74.35       59.92  NpcName62098
  1430      14303002       74.98       56.68  NpcName62114
  1430      14303003       74.92       56.62  NpcName62115
  1430      14303004       75.59       52.95  NpcName62116
  1430      14305001       17.81      -82.00  紫色药草
  1430      14305002       21.82      -80.20  紫色药草
  1430      14305003       10.73      -75.63  紫色药草
  1430      14305004      -79.55      -31.26  紫色药草
  1430      14305005      -86.37      -29.10  紫色药草
  1430      14305006      -88.33      -25.73  紫色药草
  1430      14305007       -3.76       -4.19  竹笋
  1430      14305008       -4.81       -7.63  竹笋
  1430      14305009       -7.69       -9.06  竹笋
  1430      14305010      -60.64      -55.23  竹笋
  1430      14305011      -57.59      -54.23  竹笋
  1430      14305012      -52.59      -54.09  竹笋
  1430      14306001      -29.79       49.27  云彗星(常驻）
  1430      14307001      117.58     -102.53  SceneName1430
  1440      14402001      200.60       52.86  云朔月（XX村）
  1440      14402002      220.07      159.52  云朔月（古井边）
  1440      14402003      217.67      159.96  大脚熊崽（云朔月身旁）
  1440      14402004      229.67      145.23  斗篷男（古井边）
  1440      14403001      138.15       95.51  NpcName62114
  1440      14403002      138.18       95.47  NpcName62115
  1440      14403003      129.13       96.93  NpcName62116
  1440      14405001      178.20       87.11  野菊
  1440      14405002      175.81       90.83  野菊
  1440      14405003      175.52       94.88  野菊
  1440      14405004      227.13      144.03  野菊
  1440      14405005      222.44      143.24  野菊
  1440      14405006      218.37      143.21  野菊
  1440      14405007      168.10      131.00  竹笋
  1440      14405008      166.81      134.63  竹笋
  1440      14405009      167.56      138.24  竹笋
  1440      14405010      141.25       95.99  竹笋
  1440      14405011      134.90       90.32  竹笋
  1440      14405012      131.38       90.13  竹笋
  1440      14405013      214.68      116.73  阴气草
  1440      14405014      213.95      112.55  阴气草
  1440      14405015      212.93      107.96  阴气草
  1440      14405016      203.87       83.63  阴气草
  1440      14405017      203.04       87.08  阴气草
  1440      14405018      201.85       90.66  阴气草
  1440      14405019       82.85       63.92  赭色花苗
  1440      14405020       80.44       59.74  赭色花苗
  1440      14405021       80.04       56.12  赭色花苗
  1440      14405022       89.42      106.38  赭色花苗
  1440      14405023       92.47      102.87  赭色花苗
  1440      14405024       92.03       98.72  赭色花苗
  1440      14405025      126.42      120.23  静谧花
  1440      14405026      129.75      121.82  静谧花
  1440      14405027      133.84      123.75  静谧花
  1440      14405028      201.68       41.89  静谧花
  1440      14405029      203.79       38.99  静谧花
  1440      14405030      204.24       35.99  SceneName1440
  1440      14406001      181.87       44.80  村长（常驻）
  1440      14406002      193.73       34.32  村民1（常驻）
  1440      14406003      202.85       38.10  村民2（常驻）
  1440      14406004      181.27       60.23  村民3（常驻）
  1450      14502001      144.40      111.98  SceneName1450
  1450      14502002      148.56      110.55  可疑的足印2
  1450      14502003      152.18      109.34  可疑的足印
  1450      14502004      198.30       85.96  泰玄大师（昏迷，破损佛坛）\r
  1450      14502005      205.39       94.25  鬼火（破损佛坛）
  1450      14502006      205.39       94.25  云起（破损佛坛）
  1450      14502007      165.37       13.48  镇魂军弓箭手（僵尸洞角落）
  1450      14502008      204.22       96.80  镇魂军弓箭手（云起身边）
  1450      14502009      203.83       90.16  时空裂隙
  1450      14502011      204.25       91.83  泰玄大师（云起处）
  1450      14502012      205.15       96.65  云天（云起处）
  1450      14502013      204.15       97.14  云旭日（云起处）
  1450      14502014      203.46       98.11  云朔月（云起处）
  1450      14502015      203.21       89.92  云彗星（云起处）
  1460      14602001       55.64      220.09  SceneName1460
  1460      14602002       50.82      219.88  云天(岔路口)
  1460      14602003       50.28      221.77  云旭日(岔路口)
  1460      14602004       57.52      223.45  云朔月(岔路口)
  1460      14602005       57.79      221.61  云彗星(岔路口)
  1460      14602006       53.02      219.35  云起(岔路口)
  1460      14602007      279.80      192.73  云朔月（石桥）
  1460      14602008      289.82      192.02  月夜花
  1460      14602009      281.29      186.41  月夜花
  1460      14602010      288.66      197.84  月夜花
  1460      14602011      280.08      197.69  月夜花
  1460      14602012      279.18      198.95  月夜花
  1460      14602013      289.63      194.76  月夜花
  1460      14602014      283.25      183.69  月夜花
  1460      14602015      287.32      202.54  月夜花
  1460      14602016      286.28      207.10  月夜花
  1460      14602017      277.12      204.27  月夜花
  1460      14602018      326.59       64.37  云彗星（右平台）
  1460      14602019      330.67       61.97  师兄们（坐姿，右平台）
  1460      14602020      119.15        0.67  云旭日（下平台）
  1460      14602021      118.85        3.54  云天（下平台）
  1460      14602022      168.51      115.16  泰玄大师
  1460      14602023      173.69      112.77  云起
  1510      15106001      -46.52        6.47  劳伦斯
  1510      15106002      -44.69       21.94  诺顿
  1510      15106003      -42.99       -9.75  SceneName1510
  1520      15202001       74.74       -0.32  骑士查尔斯
  1520      15202002       74.39        2.10  凡妮莎
  1520      15202003       69.18        0.89  NpcName64041
  1520      15202004       90.67        6.42  NpcName64033
  1520      15202005       96.27        8.86  普隆德拉老年男民众1
  1520      15202006      101.25        6.71  普隆德拉老年女民众1
  1520      15202007      101.45       -5.69  普隆德拉老年男民众2
  1520      15202008      101.39       -7.51  普隆德拉老年女民众2
  1520      15202009       96.43        6.78  普隆德拉少年男民众
  1520      15202010      106.54        8.23  普隆德拉少年男民众
  1520      15202011      106.56        6.81  普隆德拉少年女民众
  1520      15202012      106.76       -5.64  NpcName60001
  1520      15202013       96.07       -5.71  NpcName60006
  1520      15202014       73.26        4.20  NpcName64041
  1520      15202015       71.95        3.99  NpcName64004
  1520      15202016       71.86       -2.47  NpcName62010
  1520      15202017       69.13        0.88  NpcName62015
  1520      15203001       69.68        1.07  NpcName62103
  1520      15203002       73.58        3.61  NpcName62104
  1520      15203003       73.17       -2.14  NpcName62105
  1520      15203004       75.54        3.62  NpcName62106
  1520      15203005       75.00       -2.07  NpcName62009
  1520      15207001       83.48       -5.54  帕尼
  1520      15207002      144.38       -6.90  婚礼宾客1
  1520      15207003      143.09       -4.78  婚礼宾客2
  1520      15207004      145.92       -4.96  婚礼宾客3
  1520      15207005      140.80        6.13  SceneName1520
  1520      15207006       78.08        0.98  波尔
  1520      15207007       76.49        3.93  维罗妮卡
  1520      15207008       75.21       -0.01  波尔
  1520      15207009       75.21        2.02  维罗妮卡
  1520      15207010       69.55        0.77  沃马尔斯
  1520      15207011       73.37        4.81  沃马尔斯
  1520      15207012       69.65       -2.78  伯纳德
  1520      15207013       69.84       -4.77  阿坎德
  1520      15207014       69.97        4.36  艾伦斯特
  1520      15207015       74.40       -3.70  斯诺
  1530      15302001      -16.94       18.94  杰罗德（舞台前）
  1530      15302002       -1.53       22.62  杰罗德（吧台）
  1530      15302003        1.52        0.80  可疑人士A
  1530      15302004        1.52        0.80  可疑人士A（请酒）
  1530      15302005        0.49        0.80  可疑人士B
  1530      15304001      -11.78       25.53  NpcName67102
  1530      15304002      -25.45       15.86  NpcName67103
  1530      15304003      -24.89       15.30  NpcName67104
  1530      15304004      -23.31       37.21  NpcName67105
  1530      15304005      -22.51       37.15  NpcName67106
  1530      15304006        7.13        1.84  NpcName67272
  1530      15304007        7.83        1.11  NpcName67273
  1530      15304008        6.46        1.05  NpcName67274
  1530      15304009       -0.41       36.79  NpcName67275
  1530      15304010      -29.69        7.24  NpcName67276
  1530      15304011        2.54       28.70  NpcName67277
  1530      15304012      -32.05       35.22  NpcName67278
  1530      15304013      -18.42       13.56  NpcName67279
  1530      15304014      -19.30       12.86  NpcName67280
  1530      15306001        2.50       24.26  NpcName63068
  1530      15306002      -34.46       27.55  SceneName1530
  1560      15603001      -80.28      -17.23  SceneName1560
  1560      15603002      -76.98      -15.51  NpcName62096
  1570      13101043      -16.79       -1.39  NpcName61097
  1570      15702001        1.69        4.05  SceneName1580
  1570      15703001       -8.24        1.45  NpcName62099
  1570      15703002       -8.26        1.46  NpcName67025
  1570      15706001      -16.60       -5.24  希芙里
  1570      15706002       -4.28       -9.05  黑市商人
  1580      15806001       22.84      -11.03  SceneName1570
  2010      20103007       -0.03      171.79  副本箭头指引
  2010      20103008        0.06      103.94  副本箭头指引
  2010      20103009        0.55       48.68  副本箭头指引
  2010      20103010       -0.11       39.27  NpcName40010
  2010      20103011        0.00        0.00  NpcName60000
  2011      20113001       -0.12      162.81  铁栅栏门
  2011      20113002       -0.19       82.27  铁栅栏门
  2011      20113003       -0.25       59.04  铁栅栏门
  2011      20113004       -0.19      157.38  黄金虫破墙
  2011      20113005        0.14      144.41  碎裂墙壁
  2011      20113006        0.09      181.96  AREA标记
  2011      20113007       -0.03      171.79  副本箭头指引
  2011      20113008        0.06      103.94  副本箭头指引
  2011      20113009        0.55       48.68  副本箭头指引
  2011      20113010       -0.11       39.27  NpcName40010
  2011      20113011        0.00        0.00  SceneName2011
  2020      20203019        0.00        0.00  海盗副本电闪雷鸣特效
  2021      20213001      -20.05       21.60  倒地士兵
  2021      20213002      -21.97       25.55  倒地士兵
  2021      20213003      -21.90       17.33  倒地士兵
  2021      20213004      -40.37       24.59  守备军
  2021      20213005      -15.84       -9.43  水面
  2021      20213006      -15.55       -6.83  倒地士兵
  2021      20213007      -31.66      -18.92  倒地士兵
  2021      20213008       -3.69      -23.14  倒地士兵
  2021      20213009       -2.62        0.96  倒地士兵
  2021      20213010       -6.28       -1.70  倒地士兵
  2021      20213011        0.60       -1.70  倒地士兵
  2021      20213012        6.91        5.26  倒地士兵
  2021      20213013      -11.02        5.13  倒地士兵
  2021      20213014      -29.76       -4.93  触手
  2021      20213015      -30.36       -4.65  木板
  2021      20213016      -12.19       -3.20  骸骨海盗船长
  2021      20213017      -11.61        0.05  骸骨海盗
  2021      20213018      -11.68       -6.72  SceneName2021
  2021      20213019        0.00        0.00  海盗副本电闪雷鸣特效
  2030      20303001      -37.80       -1.55  海神断桥
  2030      20303002       13.54      -33.61  海神断桥
  2030      20303003       26.25       26.43  海神断桥
  2030      20303004        0.00        0.00  海神雕像
  2030      20303005      -33.73       25.97  副本箭头指引
  2030      20303006      -13.41      -41.53  副本箭头指引
  2030      20303007       41.45        2.13  副本箭头指引
  2030      20303008       -0.03       29.83  副本箭头指引
  2030      20303009       -0.01       22.97  SceneName2030
  2031      20313001      -37.80       -1.55  海神断桥
  2031      20313002       13.54      -33.61  海神断桥
  2031      20313003       26.25       26.43  海神断桥
  2031      20313004        0.00        0.00  海神雕像
  2031      20313005      -33.73       25.97  副本箭头指引
  2031      20313006      -13.41      -41.53  副本箭头指引
  2031      20313007       41.45        2.13  副本箭头指引
  2031      20313008       -0.03       29.83  副本箭头指引
  2031      20313009       -0.01       22.97  SceneName2031
  2040      20403001        0.00        0.00  SceneName2040
  2040      20403002        0.00        0.00  俄塞里斯出生特效
  2040      20403003       21.83      -48.40  俄塞里斯碎护栏born
  2040      20403004       58.49      -38.34  俄塞里斯run1
  2040      20403005       54.74       57.25  俄塞里斯run2
  2040      20403006        0.00        0.00  俄塞里斯激光1特效
  2040      20403007        0.00        0.00  俄塞里斯激光1特效
  2040      20403008        0.00        0.00  俄塞里斯激光1特效
  2040      20403009        0.00        0.00  俄塞里斯激光1特效
  2040      20403010        0.00        0.00  俄塞里斯激光1特效
  2040      20403011        0.00        0.00  俄塞里斯激光1特效
  2040      20403012        0.00        0.00  俄塞里斯激光1特效
  2040      20403013        0.00        0.00  俄塞里斯激光1特效
  2040      20403020       69.40      -25.79  NpcName40009
  2040      20403021       46.78       63.20  NpcName40009
  2041      20413001        0.00        0.00  SceneName2041
  2041      20413002        0.00        0.00  俄塞里斯出生特效
  2041      20413003       21.83      -48.40  俄塞里斯碎护栏born
  2041      20413004       58.49      -38.34  俄塞里斯run1
  2041      20413005       54.74       57.25  俄塞里斯run2
  2041      20413006        0.00        0.00  俄塞里斯激光1特效
  2041      20413007        0.00        0.00  俄塞里斯激光1特效
  2041      20413008        0.00        0.00  俄塞里斯激光1特效
  2041      20413009        0.00        0.00  俄塞里斯激光1特效
  2041      20413010        0.00        0.00  俄塞里斯激光1特效
  2041      20413011        0.00        0.00  俄塞里斯激光1特效
  2041      20413012        0.00        0.00  俄塞里斯激光1特效
  2041      20413013        0.00        0.00  俄塞里斯激光1特效
  2041      20413020       69.40      -25.79  NpcName40009
  2041      20413021       46.78       63.20  NpcName40009
  2060      20603001       61.43       64.21  SceneName2060
  2060      20603002       68.58      100.56  副本箭头指引
  2060      20603003      140.50      104.50  副本箭头指引
  2060      20603004      162.34      112.65  副本过场门
  3010      30104002      261.55        0.73  副本过场门
  3010      30104003      268.29        0.26  NpcName61025
  3010      30104004      254.39        0.41  NpcName61025
  3010      30104005      261.15      -14.57  SceneName3010
  3020      30201001     1718.40      -95.37  NpcName40020
  3020      30201002     1711.69     -104.38  SceneName3020
  3020      30201003     1726.47     -103.92  NpcName61012
  3020      30201004     1710.19      -85.37  NpcName61001
  3020      30201005     2184.35        8.02  NpcName69100
  4001      40014001       33.96       -2.65  NpcName66009
  4001      40014002      -32.35        0.51  SceneName4000
  4002      40021001       40.59       36.82  SceneName4002
  5000      50003001        7.00      -11.46  SceneName1170
  5000      50003002       -7.00      -11.46  NpcName62002
  5000      50003003       -7.00       -1.46  NpcName62003
  5000      50003004       -8.00       -6.46  NpcName62004
  5000      50003005        8.00       -6.46  NpcName62005
  5000      50003008        8.00       -1.46  NpcName62006
  6000      60001001       95.36       -1.50  NpcName61019
  6000      60001002       62.12      -11.51  NpcName61033
  6000      60001003      -12.27      -22.08  NpcName61001
  6000      60001004      141.72      -11.41  NpcName61039
  6000      60001005       88.18       -1.65  SceneName6000
  6000      60001006       39.73      -75.16  NpcName61022
  7001      70012001       21.36      407.71  SceneName1120
  7001      70012002       24.42      402.22  NpcName40010
  7001      70012003       21.49      396.89  NpcName64062
  7002      70022001      -56.27      168.02  SceneName1020
  7002      70022002      -56.27      173.73  NpcName63054
  7002      70022003      -55.74      171.81  NpcName63056
  7003      70032002       42.20      171.18  SceneName1020
  7003      70032003      142.23      150.63  NpcName63092
  7003      70032004      -93.50      183.00  NpcName63054
  7003      70032005      -91.60      184.25  NpcName60009
  7003      70032006      -95.70      171.69  NpcName60011
  7003      70032007      -86.50      173.26  NpcName61001
  7003      70032008      -94.40      178.60  NpcName63056
  7004      70042001      188.89       49.97  SceneName1020
  7004      70042002      126.76      -14.11  扎克
  7005      70052001       14.30       15.48  SceneName1110
  7005      70052002        5.75       20.52  NpcName60005
  7005      70052003        8.69       15.77  NpcName60005
  7005      70052004        3.30       14.75  NpcName60005
  7005      70052005       11.61       19.98  NpcName60006
  7005      70052006       13.94       18.94  NpcName60006
  7005      70052007        6.80       14.27  NpcName60006
  7005      70052008        1.92       16.94  NpcName60007
  7005      70052009        7.50       20.70  NpcName60007
  7005      70052010        8.51       14.08  NpcName60007
  7006      70062001      -75.67       76.71  SceneName1030
  7007      70072001        3.45       21.30  SceneName1050
  7007      70072002        5.82       19.61  NpcName63073
  7007      70072003        1.05       19.59  NpcName63073
  7007      70072004        3.43       18.93  NpcName63073
  7009      70092001       54.90       -1.56  SceneName1060
  7010      70102001       54.72       84.77  SceneName1060
  7011      70112001       -0.06       -7.02  SceneName2010
  7012      70122001       -5.05       62.07  阿坎德
  7012      70122002       -5.05       59.36  菲兹
  7012      70122003       -5.10       56.76  劳伦斯
  7012      70122004       -5.20       54.50  西蒙斯
  7012      70122005        1.56       63.91  伯纳德
  7012      70122006        4.35       61.91  罗德尼
  7012      70122007        4.48       58.97  艾佛森
  7012      70122008        4.62       56.36  诺顿
  7012      70122009        4.67       54.29  杰克
  7012      70122010       -2.09       63.84  海陆曼
  7013      70132001      -39.64      118.57  NpcName63072
  7013      70132002      -58.24      116.89  NpcName65017
  7013      70132003      -75.89       99.06  NpcName65018
  7013      70132004      -80.99       80.16  NpcName65019
  7014      70142001       -0.13      -48.18  SceneName1540
  7014      70142002       -9.41       90.04  炼金术士
  7015      70152001        0.00      -90.91  SceneName1170
  7015      70152002       -0.20      -84.89  伊米尔之心碎片
  7016      70162001     -412.22        6.62  SceneName1130
  7017      70172001        7.22       26.14  SceneName1040
  7018      70182001       21.00      222.82  SceneName1040
  7018      70182002       22.49      209.19  塞尼亚（打断）
  7020      70202001       -0.45       -0.30  艾莉丝
  7020      70202002        8.23      -19.16  受伤的岛民1
  7020      70202003       20.18      -10.03  受伤的岛民2
  7020      70202004       17.10      -28.79  受伤的岛民3
  7020      70202005       41.95      -22.23  梅雪
  7020      70202006       47.97      -22.34  SceneName1110
  7020      70202007       20.11        5.05  NpcName62006
  7021      70212002     -201.43      -37.42  大贤者
  7021      70212003     -199.64      -29.57  海盗船长
  7021      70212004     -197.99      -37.69  马因司
  7021      70212005     -199.62      -33.22  亚卓
  7021      70212006     -203.44      -31.35  查尔斯
  7021      70212007     -202.70      -26.99  艾莉丝
  7021      70212008     -195.77      -31.28  梅雪
  7021      70212009     -196.46      -26.68  马布伦
  7021      70212010     -199.73      -28.72  SceneName1130
  7022      70222001      168.29       63.26  SceneName1320
  7022      70222002       71.16       57.06  艾勒梅斯
  7023      70232001      148.33      119.26  SceneName1350
  7023      70232002      146.50      117.15  基尔瑟B
  7023      70232003      141.73      124.54  基尔瑟C
  7023      70232004      144.89      123.97  NpcName62070
  7023      70232005      145.47      123.23  特莉丝
  7023      70232006      143.53      121.48  NpcName63033
  7023      70232007      144.16      120.67  NpcName63034
  7024      70242001       10.03      -40.47  SceneName1030
