entry_key,npc_guid,scene_id,scene_x,scene_z,scene_name_key,static_id,npc_name_key,sign_content_key,sign_icon_id,icon1,icon2,is_interactive
57006113,57006113,5700,,,,65397,,,,,,1
57006114,57006114,5700,,,,65397,,,,,,1
57006115,57006115,5700,,,,65397,,,,,,1
57006116,57006116,5700,,,,65398,,,,,,1
57006117,57006117,5700,,,,65398,,,,,,1
57006118,57006118,5700,,,,65398,,,,,,1
57006119,57006119,5700,,,,65398,,,,,,1
57006120,57006120,5700,,,,65398,,,,,,1
57006121,57006121,5700,,,,65397,,,,,,1
57006122,57006122,5700,,,,65397,,,,,,1
57006123,57006123,5700,,,,65397,,,,,,1
57006124,57006124,5700,,,,65397,,,,,,1
57006125,57006125,5700,,,,65397,,,,,,1
57006126,57006126,5700,,,,65398,,,,,,1
57006127,57006127,5700,,,,65398,,,,,,1
57006128,57006128,5700,,,,65398,,,,,,1
57006129,57006129,5700,,,,65398,,,,,,1
57006130,57006130,5700,,,,65398,,,,,,1
57006131,57006131,5700,,,,65398,,,,,,1
57006132,57006132,5700,,,,65398,,,,,,1
57006133,57006133,5700,,,,65398,,,,,,1
57006134,57006134,5700,,,,65398,,,,,,1
57006135,57006135,5700,,,,65398,,,,,,1
57006136,57006136,5700,,,,65398,,,,,,1
57006137,57006137,5700,,,,65398,,,,,,1
57006138,57006138,5700,,,,65398,,,,,,1
57006139,57006139,5700,,,,65398,,,,,,1
57006140,57006140,5700,,,,65398,,,,,,1
57006144,57006144,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57006145,57006145,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57006146,57006146,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57006147,57006147,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57006148,57006148,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57006149,57006149,5700,,,,,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,0
57016101,57016101,5701,,,,61341,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,1
57016102,57016102,5701,,,,62055,,,,Img_RaidMapIcon_4,Img_RaidMapIcon_4,1
57016103,57016103,5701,,,,61953,NpcName61953,,,,,1
57061001,57061001,5706,,,,61284,NpcName61284,,,icon_NPC_0,icon_NPC_0_L,1
57061002,57061002,5706,,,,61291,,,,icon_NPC_0,icon_NPC_0_L,0
57061003,57061003,5706,,,,61291,,,,icon_NPC_0,icon_NPC_0_L,0
57061004,57061004,5706,,,,61291,,,,icon_NPC_0,icon_NPC_0_L,0
57061005,57061005,5706,,,,61291,,,,icon_NPC_0,icon_NPC_0_L,0
57061006,57061006,5706,,,,61292,,,,icon_NPC_0,icon_NPC_0_L,0
57061007,57061007,5706,,,,61292,,,,icon_NPC_0,icon_NPC_0_L,0
57061008,57061008,5706,,,,61292,,,,icon_NPC_0,icon_NPC_0_L,0
57061009,57061009,5706,,,,61292,,,,icon_NPC_0,icon_NPC_0_L,0
57061010,57061010,5706,,,,61285,NpcName61285,,,icon_NPC_0,icon_NPC_0_L,1
57064001,57064001,5706,,,,60334,,,,icon_NPC_0,icon_NPC_0_L,0
57064002,57064002,5706,,,,60335,,,,icon_NPC_0,icon_NPC_0_L,0
57064003,57064003,5706,,,,60336,,,,icon_NPC_0,icon_NPC_0_L,0
57064004,57064004,5706,,,,60337,,,,icon_NPC_0,icon_NPC_0_L,0
57064005,57064005,5706,,,,60338,,,,icon_NPC_0,icon_NPC_0_L,0
57064006,57064006,5706,,,,60339,,,,icon_NPC_0,icon_NPC_0_L,0
57064007,57064007,5706,,,,60340,,,,icon_NPC_0,icon_NPC_0_L,0
57064008,57064008,5706,,,,60341,,,,icon_NPC_0,icon_NPC_0_L,0
57064009,57064009,5706,,,,60342,,,,icon_NPC_0,icon_NPC_0_L,0
57064010,57064010,5706,,,,60339,,,,icon_NPC_0,icon_NPC_0_L,0
57064011,57064011,5706,,,,60340,,,,icon_NPC_0,icon_NPC_0_L,0
57064012,57064012,5706,,,,60341,,,,icon_NPC_0,icon_NPC_0_L,0
57064013,57064013,5706,,,,60342,,,,icon_NPC_0,icon_NPC_0_L,0
57064014,57064014,5706,,,,61294,,,,icon_NPC_0,icon_NPC_0_L,0
57064015,57064015,5706,,,,61294,,,,icon_NPC_0,icon_NPC_0_L,0
57064016,57064016,5706,,,,61294,,,,icon_NPC_0,icon_NPC_0_L,0
57064017,57064017,5706,,,,61294,,,,icon_NPC_0,icon_NPC_0_L,0
60001001,60001001,6000,95.36,-1.5,NpcName61019,61019,MapNpcName60001001,,,icon_CreateGuild,icon_CreateGuild_L,1
60001002,60001002,6000,62.12,-11.51,NpcName61033,61033,MapNpcName60001002,,,icon_entrust,icon_entrust_L,1
60001003,60001003,6000,-12.27,-22.08,NpcName61001,61001,MapNpcName11201001,,,icon_Recover,icon_Recover_L,1
60001004,60001004,6000,141.72,-11.41,NpcName61039,61039,NpcName61039,,,icon_FairyLand,icon_FairyLand_L,1
60001005,60001005,6000,88.18,-1.65,SceneName6000,61018,NpcName61018,,,icon_battle,icon_battle_L,1
60001006,60001006,6000,39.73,-75.16,NpcName61022,61076,NpcName61076,,,icon_service,icon_service_L,1
60001010,60001010,6000,,,,61156,MapNpcName60001010,,,,,1
60001011,60001011,6000,,,,61157,MapNpcName60001011,,,,,1
60001012,60001012,6000,,,,61158,MapNpcName60001012,,,,,1
60001013,60001013,6000,,,,61168,NpcName61168,,,icon_NPC_0,icon_NPC_0,0
60001014,60001014,6000,,,,61326,Sign61326,,,icon_NPC_0,icon_NPC_0,1
60001015,60001015,6000,,,,61989,NpcName61989,,,icon_service,icon_service_L,1
60004204,60004204,6000,,,,61038,NpcName61038,,,,,1
60011007,60011007,6001,,,,61139,0,,,,,1
60011008,60011008,6001,,,,61140,0,,,,,1
60011009,60011009,6001,,,,61143,0,,,,,1
60033,60033,6003,,,,,,areaname1110201,,,,0
60151,60151,6015,,,,,,Sign60151,,,,0
60152,60152,6015,,,,,,Sign60152,,,,0
60153,60153,6015,,,,,,Sign60153,,,,0
60175001,60175001,6017,,,,60175,0,,,0,0,0
60175002,60175002,6017,,,,60175,0,,,0,0,0
61001,61001,6100,,,,,,Sign61001,,,,0
61002,61002,6100,,,,,,Sign61002,,,,0
61003,61003,6100,,,,,,Sign61003,,,,0
61004,61004,6100,,,,,,Sign61004,,,,0
61005,61005,6100,,,,,,Sign61005,,,,0
61006,61006,6100,,,,,,Sign61006,,,,0
61008,61008,6100,,,,,,Sign61008,,,,0
61009,61009,6100,,,,,,Sign61009,,,,0
61001001,61001001,6100,,,,61926,NpcName61926,,,icon_Life_3,icon_Life_3_L,1
61001002,61001002,6100,,,,61927,NpcName61927,,,icon_Life_4,icon_Life_4_L,1
61001003,61001003,6100,,,,61928,NpcName61928,,,icon_paradise,icon_paradise_L,1
61001004,61001004,6100,,,,61929,0,,,0,0,1
61001005,61001005,6100,,,,61930,NpcName61930,,,icon_Life_2,icon_Life_2_L,1
61001006,61001006,6100,,,,61931,NpcName61931,,,icon_Life_1,icon_Life_1_L,1
61001007,61001007,6100,,,,61941,0,,,0,0,0
61001008,61001008,6100,,,,61942,0,,,0,0,0
61001009,61001009,6100,,,,61943,0,,,0,0,0
61001010,61001010,6100,,,,61944,0,,,0,0,0
61001011,61001011,6100,,,,61946,0,,,0,0,0
61001012,61001012,6100,,,,61947,0,,,0,0,0
61001013,61001013,6100,,,,61949,0,,,0,0,0
61001014,61001014,6100,,,,61950,,,,icon_NPC_0,icon_NPC_0_L,0
61001015,61001015,6100,,,,61950,,,,icon_NPC_0,icon_NPC_0_L,0
61001016,61001016,6100,,,,61950,,,,icon_NPC_0,icon_NPC_0_L,0
61001017,61001017,6100,,,,61950,,,,icon_NPC_0,icon_NPC_0_L,0
61001018,61001018,6100,,,,60000,0,,,0,0,0
61001019,61001019,6100,,,,60000,0,,,0,0,0
61001020,61001020,6100,,,,60000,0,,,0,0,0
61001021,61001021,6100,,,,61971,0,,,0,0,0
61001022,61001022,6100,,,,61971,0,,,0,0,0
61001023,61001023,6100,,,,61971,0,,,0,0,0
61001024,61001024,6100,,,,61971,0,,,0,0,0
61001025,61001025,6100,,,,61971,0,,,0,0,0
61001026,61001026,6100,,,,61971,0,,,0,0,0
61001027,61001027,6100,,,,61971,0,,,0,0,0
61010,61010,6101,,,,,,Sign61010,,,,0
61011,61011,6101,,,,,,Sign61011,,,,0
61012,61012,6101,,,,,,Sign61012,,,,0
61013,61013,6101,,,,,,Sign61013,,,,0
61017,61017,6101,,,,,,Sign61017,,,,0
61018,61018,6101,,,,,,Sign61018,,,,0
61019,61019,6101,,,,,,Sign61019,,,,0
61020,61020,6102,,,,,,Sign61020,,,,0
61022,61022,6102,,,,,,Sign61022,,,,0
61023,61023,6102,,,,,,Sign61023,,,,0
61024,61024,6102,,,,,,Sign61024,,,,0
61030,61030,6103,,,,,,Sign61002,,,,0
61031,61031,6103,,,,,,Sign61031,,,,0
61032,61032,6103,,,,,,Sign61032,,,,0
61033,61033,6103,,,,,,Sign61033,,,,0
61034,61034,6103,,,,,,Sign61002,,,,0
61035,61035,6103,,,,,,Sign61002,,,,0
61036,61036,6103,,,,,,Sign61002,,,,0
61037,61037,6103,,,,,,Sign61037,,,,0
61039,61039,6103,,,,,,Sign610391,,,,0
61040,61040,6104,,,,,,Sign61040,,,,0
61041,61041,6104,,,,,,Sign61041,,,,0
61042,61042,6104,,,,,,Sign61042,,,,0
61043,61043,6104,,,,,,Sign61043,,,,0
61044,61044,6104,,,,,,Sign61044,,,,0
61046,61046,6104,,,,,,Sign61002,,,,0
61047,61047,6104,,,,,,Sign61047,,,,0
61048,61048,6104,,,,,,Sign61048,,,,0
61049,61049,6104,,,,,,Sign61049,,,,0
61050,61050,6105,,,,,,Sign61050,,,,0
61051,61051,6105,,,,,,Sign61051,,,,0
61052,61052,6105,,,,,,Sign61052,,,,0
61053,61053,6105,,,,,,Sign61053,,,,0
61054,61054,6105,,,,,,Sign61054,,,,0
61055,61055,6105,,,,,,Sign61055,,,,0
61056,61056,6105,,,,,,Sign61056,,,,0
61057,61057,6105,,,,,,Sign61057,,,,0
61058,61058,6105,,,,,,Sign61058,,,,0
61059,61059,6105,,,,,,Sign61059,,,,0
61060,61060,6106,,,,,,Sign61060,,,,0
61061,61061,6106,,,,,,Sign61061,,,,0
61062,61062,6106,,,,,,Sign61062,,,,0
61063,61063,6106,,,,,,Sign61063,,,,0
61064,61064,6106,,,,,,Sign61064,,,,0
61065,61065,6106,,,,,,Sign61065,,,,0
61066,61066,6106,,,,,,Sign61066,,,,0
61067,61067,6106,,,,,,Sign61067,,,,0
61068,61068,6106,,,,,,Sign61068,,,,0
61069,61069,6106,,,,,,Sign61069,,,,0
61070,61070,6107,,,,,,Sign61070,,,,0
61071,61071,6107,,,,,,Sign61071,,,,0
61072,61072,6107,,,,,,Sign61072,,,,0
61073,61073,6107,,,,,,Sign61073,,,,0
61074,61074,6107,,,,,,Sign61074,,,,0
61075,61075,6107,,,,,,Sign61075,,,,0
61076,61076,6107,,,,,,Sign61076,,,,0
61077,61077,6107,,,,,,Sign61077,,,,0
61078,61078,6107,,,,,,Sign61078,,,,0
61079,61079,6107,,,,,,NpcName61079,,,,0
61080,61080,6108,,,,,,Sign61080,,,,0
61081,61081,6108,,,,,,Sign61081,,,,0
61082,61082,6108,,,,,,Sign61082,,,,0
61083,61083,6108,,,,,,Sign61083,,,,0
61084,61084,6108,,,,,,Sign61084,,,,0
61085,61085,6108,,,,,,Sign61085,,,,0
61086,61086,6108,,,,,,Sign61086,,,,0
61087,61087,6108,,,,,,Sign61087,,,,0
61088,61088,6108,,,,,,Sign61088,,,,0
61090,61090,6109,,,,,,Sign61012,,,,0
61091,61091,6109,,,,,,Sign61012,,,,0
61092,61092,6109,,,,,,Sign61012,,,,0
61093,61093,6109,,,,,,Sign61012,,,,0
61094,61094,6109,,,,,,Sign61012,,,,0
61095,61095,6109,,,,,,Sign61099,,,,0
61096,61096,6109,,,,,,Sign61099,,,,0
61097,61097,6109,,,,,,Sign61099,,,,0
61098,61098,6109,,,,,,Sign61099,,,,0
61099,61099,6109,,,,,,Sign61099,,,,0
61100,61100,6110,,,,,,Sign61100,,,,0
61101,61101,6110,,,,,,Sign61101,,,,0
61102,61102,6110,,,,,,Sign61102,,,,0
61103,61103,6110,,,,,,Sign61103,,,,0
61104,61104,6110,,,,,,Sign61104,,,,0
61105,61105,6110,,,,,,Sign61105,,,,0
61106,61106,6110,,,,,,Sign61106,,,,0
61107,61107,6110,,,,,,Sign61107,,,,0
61108,61108,6110,,,,,,Sign61108,,,,0
61109,61109,6110,,,,,,Sign61109,,,,0
61110,61110,6111,,,,,,Sign61110,,,,0
61111,61111,6111,,,,,,Sign61111,,,,0
61112,61112,6111,,,,,,Sign61112,,,,0
61113,61113,6111,,,,,,Sign61113,,,,0
61116,61116,6111,,,,,,Sign61116,,,,0
61118,61118,6111,,,,,,Sign61118,,,,0
61119,61119,6111,,,,,,Sign61119,,,,0
61120,61120,6112,,,,,,Sign61120,,,,0
61121,61121,6112,,,,,,Sign61121,,,,0
61122,61122,6112,,,,,,Sign61122,,,,0
61123,61123,6112,,,,,,Sign61123,,,,0
61124,61124,6112,,,,,,Sign61124,,,,0
61125,61125,6112,,,,,,Sign61125,,,,0
61126,61126,6112,,,,,,Sign61126,,,,0
61127,61127,6112,,,,,,Sign61127,,,,0
61128,61128,6112,,,,,,Sign61128,,,,0
61129,61129,6112,,,,,,Sign61129,,,,0
61130,61130,6113,,,,,,Sign61130,,,,0
61131,61131,6113,,,,,,Sign61131,,,,0
61132,61132,6113,,,,,,Sign61132,,,,0
61133,61133,6113,,,,,,Sign61133,,,,0
61134,61134,6113,,,,,,Sign61134,,,,0
61135,61135,6113,,,,,,Sign61135,,,,0
61136,61136,6113,,,,,,Sign61136,,,,0
61137,61137,6113,,,,,,Sign61137,,,,0
61138,61138,6113,,,,,,Sign61138,,,,0
61141,61141,6114,,,,,,Sign61141,,,,0
61142,61142,6114,,,,,,Sign61142,,,,0
61144,61144,6114,,,,,,Sign61144,,,,0
61145,61145,6114,,,,,,Sign61145,,,,0
61146,61146,6114,,,,,,Sign61146,,,,0
61147,61147,6114,,,,,,Sign61147,,,,0
61148,61148,6114,,,,,,Sign61148,,,,0
61149,61149,6114,,,,,,Sign61149,,,,0
61150,61150,6115,,,,,,Sign61150,,,,0
61151,61151,6115,,,,,,Sign61151,,,,0
61152,61152,6115,,,,,,Sign61152,,,,0
61153,61153,6115,,,,,,Sign61153,,,,0
61154,61154,6115,,,,,,Sign61154,,,,0
61156,61156,6115,,,,,,Sign61156,,,,0
61157,61157,6115,,,,,,Sign61157,,,,0
61158,61158,6115,,,,,,Sign61158,,,,0
61159,61159,6115,,,,,,Sign61159,,,,0
61160,61160,6116,,,,,,Sign61160,,,,0
61161,61161,6116,,,,,,Sign61161,,,,0
61162,61162,6116,,,,,,Sign61162,,,,0
61163,61163,6116,,,,,,Sign61163,,,,0
61164,61164,6116,,,,,,Sign61164,,,,0
61165,61165,6116,,,,,,Sign61165,,,,0
61166,61166,6116,,,,,,Sign61166,,,,0
61170,61170,6117,,,,,,Sign61170,,,,0
61171,61171,6117,,,,,,Sign61171,,,,0
61172,61172,6117,,,,,,Sign61172,,,,0
61173,61173,6117,,,,,,Sign61173,,,,0
61174,61174,6117,,,,,,Sign61174,,,,0
61175,61175,6117,,,,,,Sign61175,,,,0
61176,61176,6117,,,,,,Sign61176,,,,0
61178,61178,6117,,,,,,Sign61158,,,,0
61179,61179,6117,,,,,,Sign61002,,,,0
61180,61180,6118,,,,,,NpcCamp61180,,,,0
61183,61183,6118,,,,,,Sign61180,,,,0
61187,61187,6118,,,,,,Sign61187,,,,0
61188,61188,6118,,,,,,Sign61188,,,,0
61189,61189,6118,,,,,,Sign61189,,,,0
61190,61190,6119,,,,,,Sign61190,,,,0
61191,61191,6119,,,,,,Sign61191,,,,0
61192,61192,6119,,,,,,Sign61192,,,,0
61193,61193,6119,,,,,,Sign61193,,,,0
61194,61194,6119,,,,,,Sign61194,,,,0
61195,61195,6119,,,,,,Sign61195,,,,0
61196,61196,6119,,,,,,Sign61196,,,,0
61197,61197,6119,,,,,,Sign61197,,,,0
61198,61198,6119,,,,,,Sign61198,,,,0
61199,61199,6119,,,,,,Sign61199,,,,0
61200,61200,6120,,,,,,Sign61200,,,,0
61201,61201,6120,,,,,,Sign61201,,,,0
61202,61202,6120,,,,,,Sign61202,,,,0
61203,61203,6120,,,,,,Sign61203,,,,0
61204,61204,6120,,,,,,Sign61204,,,,0
61205,61205,6120,,,,,,Sign61205,,,,0
61206,61206,6120,,,,,,Sign61206,,,,0
61207,61207,6120,,,,,,Sign61207,,,,0
61208,61208,6120,,,,,,Sign61208,,,,0
61209,61209,6120,,,,,,Sign61209,,,,0
61210,61210,6121,,,,,,Sign61210,,,,0
61211,61211,6121,,,,,,Sign61211,,,,0
61212,61212,6121,,,,,,Sign61212,,,,0
61213,61213,6121,,,,,,Sign61213,,,,0
61214,61214,6121,,,,,,Sign61214,,,,0
61215,61215,6121,,,,,,Sign61215,,,,0
61216,61216,6121,,,,,,Sign61170,,,,0
61217,61217,6121,,,,,,Sign61172,,,,0
61218,61218,6121,,,,,,Sign61218,,,,0
61219,61219,6121,,,,,,Sign61219,,,,0
61220,61220,6122,,,,,,Sign612201,,,,0
61221,61221,6122,,,,,,Sign612211,,,,0
61222,61222,6122,,,,,,Sign61220,,,,0
61224,61224,6122,,,,,,Sign61224,,,,0
61225,61225,6122,,,,,,Sign61225,,,,0
61226,61226,6122,,,,,,Sign61226,,,,0
61227,61227,6122,,,,,,Sign61227,,,,0
61228,61228,6122,,,,,,Sign61228,,,,0
61229,61229,6122,,,,,,Sign61229,,,,0
61230,61230,6123,,,,,,Sign61230,,,,0
61231,61231,6123,,,,,,Sign61231,,,,0
61232,61232,6123,,,,,,Sign61232,,,,0
61233,61233,6123,,,,,,Sign61233,,,,0
61234,61234,6123,,,,,,Sign61234,,,,0
61235,61235,6123,,,,,,Sign61235,,,,0
61247,61247,6124,,,,,,Sign61247,,,,0
61248,61248,6124,,,,,,Sign61248,,,,0
61249,61249,6124,,,,,,Sign61249,,,,0
61250,61250,6125,,,,,,Sign61250,,,,0
61251,61251,6125,,,,,,Sign61251,,,,0
61252,61252,6125,,,,,,Sign61252,,,,0
61253,61253,6125,,,,,,Sign61253,,,,0
61254,61254,6125,,,,,,Sign61254,,,,0
61255,61255,6125,,,,,,Sign61255,,,,0
61256,61256,6125,,,,,,Sign61256,,,,0
61257,61257,6125,,,,,,Sign61257,,,,0
61258,61258,6125,,,,,,Sign61258,,,,0
61259,61259,6125,,,,,,Sign61259,,,,0
61260,61260,6126,,,,,,Sign61260,,,,0
61261,61261,6126,,,,,,sign612611,,,,0
61262,61262,6126,,,,,,Sign61262,,,,0
61263,61263,6126,,,,,,Sign61263,,,,0
61264,61264,6126,,,,,,Sign61264,,,,0
61265,61265,6126,,,,,,Sign61265,,,,0
61266,61266,6126,,,,,,Sign61266,,,,0
61267,61267,6126,,,,,,Sign61267,,,,0
61269,61269,6126,,,,,,Sign61269,,,,0
61274,61274,6127,,,,,,NpcName61274,,,,0
61275,61275,6127,,,,,,NpcName61275,,,,0
61276,61276,6127,,,,,,NpcName61276,,,,0
61277,61277,6127,,,,,,NpcName61277,,,,0
61278,61278,6127,,,,,,NpcName61278,,,,0
61279,61279,6127,,,,,,NpcName61279,,,,0
61280,61280,6128,,,,,,NpcName61280,,,,0
61281,61281,6128,,,,,,NpcName61281,,,,0
61282,61282,6128,,,,,,NpcName61282,,,,0
61283,61283,6128,,,,,,Sign15301008,,,,0
61284,61284,6128,,,,,,Sign61284,,,,0
61285,61285,6128,,,,,,Sign61285,,,,0
61286,61286,6128,,,,,,NpcName61286,,,,0
61287,61287,6128,,,,,,NpcName61287,,,,0
61288,61288,6128,,,,,,NpcName61288,,,,0
61290,61290,6129,,,,,,NpcName61290,,,,0
61291,61291,6129,,,,,,NpcName61290,,,,0
61292,61292,6129,,,,,,NpcName61290,,,,0
61294,61294,6129,,,,,,NpcName61290,,,,0
61305,61305,6130,,,,,,NpcName61289,,,,0
61306,61306,6130,,,,,,NpcName61290,,,,0
61307,61307,6130,,,,,,Sign61307,,,,0
61308,61308,6130,,,,,,Sign61308,,,,0
61309,61309,6130,,,,,,Sign61309,,,,0
61310,61310,6131,,,,,,Sign61310,,,,0
61311,61311,6131,,,,,,Sign61311,,,,0
61312,61312,6131,,,,,,Sign61312,,,,0
61313,61313,6131,,,,,,Sign61313,,,,0
61314,61314,6131,,,,,,Sign61314,,,,0
61315,61315,6131,,,,,,Sign61315,,,,0
61316,61316,6131,,,,,,Sign61316,,,,0
61317,61317,6131,,,,,,Sign61317,,,,0
61318,61318,6131,,,,,,Sign61318,,,,0
61319,61319,6131,,,,,,Sign61319,,,,0
61320,61320,6132,,,,,,Sign613201,,,,0
61321,61321,6132,,,,,,NpcName61321,,,,0
61322,61322,6132,,,,,,Sign61321,,,,0
61323,61323,6132,,,,,,Sign61323,,,,0
61324,61324,6132,,,,,,NpcName61321,,,,0
61325,61325,6132,,,,,,NpcName61325,,,,0
61326,61326,6132,,,,,,Sign61326,,,,0
61327,61327,6132,,,,,,Sign61327,,,,0
61328,61328,6132,,,,,,Sign61328,,,,0
61329,61329,6132,,,,,,Sign61329,,,,0
61330,61330,6133,,,,,,Sign613301,,,,0
61331,61331,6133,,,,,,Sign613311,,,,0
61332,61332,6133,,,,,,Sign613321,,,,0
61333,61333,6133,,,,,,Sign61333,,,,0
61334,61334,6133,,,,,,Sign61334,,,,0
61335,61335,6133,,,,,,Sign61335,,,,0
61336,61336,6133,,,,,,Sign61336,,,,0
61337,61337,6133,,,,,,Sign61337,,,,0
61338,61338,6133,,,,,,Sign61338,,,,0
61339,61339,6133,,,,,,NpcName61339,,,,0
61340,61340,6134,,,,,,NpcName61340,,,,0
61341,61341,6134,,,,,,NpcName61341,,,,0
61342,61342,6134,,,,,,NpcName61342,,,,0
61343,61343,6134,,,,,,NpcName61343,,,,0
61344,61344,6134,,,,,,NpcName61343,,,,0
61345,61345,6134,,,,,,NpcName61343,,,,0
61346,61346,6134,,,,,,NpcName61343,,,,0
61350,61350,6135,,,,,,Sign61990,,,,0
61351,61351,6135,,,,,,Sign61992,,,,0
61352,61352,6135,,,,,,Sign61991,,,,0
61405,61405,6140,,,,,,Sign61405,,,,0
61406,61406,6140,,,,,,Sign61406,,,,0
61407,61407,6140,,,,,,Sign61407,,,,0
61408,61408,6140,,,,,,Sign61408,,,,0
61409,61409,6140,,,,,,Sign61409,,,,0
61410,61410,6141,,,,,,Sign61410,,,,0
61411,61411,6141,,,,,,Sign61411,,,,0
61412,61412,6141,,,,,,Sign61412,,,,0
61413,61413,6141,,,,,,Sign61413,,,,0
61926,61926,6192,,,,,,Sign61926,,,,0
61927,61927,6192,,,,,,Sign61927,,,,0
61928,61928,6192,,,,,,Sign61928,,,,0
61929,61929,6192,,,,,,Sign61929,,,,0
61930,61930,6193,,,,,,Sign61930,,,,0
61931,61931,6193,,,,,,Sign61931,,,,0
61932,61932,6193,,,,,,Sign61932,,,,0
61936,61936,6193,,,,,,Sign61936,,,,0
61939,61939,6193,,,,,,Sign619392,,,,0
61953,61953,6195,,,,,,WorldTaskshowName7,,,,0
61967,61967,6196,,,,,,LaughLarvaActivityTips_011,,,,0
61968,61968,6196,,,,,,LaughLarvaActivityTips_012,,,,0
61969,61969,6196,,,,,,LaughLarvaActivityTips_011,,,,0
61970,61970,6197,,,,,,LaughLarvaActivityTips_012,,,,0
61972,61972,6197,,,,,,NpcName61972,,,,0
61973,61973,6197,,,,,,ExchangeStoreName_51,,,,0
61974,61974,6197,,,,,,NpcName61974,,,,0
61975,61975,6197,,,,,,NpcName61975,,,,0
61976,61976,6197,,,,,,NpcName61975,,,,0
61980,61980,6198,,,,,,Sign61980,,,,0
61981,61981,6198,,,,,,NpcName61981,,,,0
61982,61982,6198,,,,,,NpcName61982,,,,0
61984,61984,6198,,,,,,NpcName61984,,,,0
61985,61985,6198,,,,,,NpcName61985,,,,0
61986,61986,6198,,,,,,FunctionName_61085,,,,0
61988,61988,6198,,,,,,Sign61988,,,,0
61990,61990,6199,,,,,,Sign61350,,,,0
61991,61991,6199,,,,,,Sign61352,,,,0
61992,61992,6199,,,,,,Sign61351,,,,0
61993,61993,6199,,,,,,Sign61198,,,,0
61994,61994,6199,,,,,,Sign61196,,,,0
61995,61995,6199,,,,,,Sign61995,,,,0
62014,62014,6201,,,,,,Sign62014,,,,0
62036,62036,6203,,,,,,Sign62036,,,,0
62130,62130,6213,,,,,,Sign62130,,,,0
62189,62189,6218,,,,,,Sign62189,,,,0
62243,62243,6224,,,,,,Sign62243,,,,0
62244,62244,6224,,,,,,Sign62244,,,,0
62245,62245,6224,,,,,,Sign62245,,,,0
62246,62246,6224,,,,,,Sign62246,,,,0
62247,62247,6224,,,,,,Sign62247,,,,0
62248,62248,6224,,,,,,Sign62248,,,,0
62249,62249,6224,,,,,,Sign62249,,,,0
62250,62250,6225,,,,,,Sign62250,,,,0
62251,62251,6225,,,,,,Sign62251,,,,0
62252,62252,6225,,,,,,Sign62252,,,,0
62254,62254,6225,,,,,,Sign622542,,,,0
62255,62255,6225,,,,,,Sign622552,,,,0
62256,62256,6225,,,,,,Sign622562,,,,0
62257,62257,6225,,,,,,Sign622572,,,,0
62258,62258,6225,,,,,,Sign622582,,,,0
62259,62259,6225,,,,,,Sign622592,,,,0
62260,62260,6226,,,,,,Sign622602,,,,0
62261,62261,6226,,,,,,Sign622612,,,,0
62266,62266,6226,,,,,,Sign62266,,,,0
62267,62267,6226,,,,,,Sign62267,,,,0
62272,62272,6227,,,,,,Sign62272,,,,0
62273,62273,6227,,,,,,Sign62273,,,,0
62274,62274,6227,,,,,,Sign62274,,,,0
62275,62275,6227,,,,,,Sign62275,,,,0
62276,62276,6227,,,,,,Sign62276,,,,0
62277,62277,6227,,,,,,Sign62277,,,,0
62278,62278,6227,,,,,,Sign62278,,,,0
62279,62279,6227,,,,,,Sign62279,,,,0
62285,62285,6228,,,,,,Sign62285,,,,0
62286,62286,6228,,,,,,Sign62286,,,,0
62287,62287,6228,,,,,,Sign62287,,,,0
62288,62288,6228,,,,,,Sign62288,,,,0
62289,62289,6228,,,,,,Sign62289,,,,0
62290,62290,6229,,,,,,Sign62290,,,,0
62291,62291,6229,,,,,,Sign62291,,,,0
62292,62292,6229,,,,,,Sign62292,,,,0
62293,62293,6229,,,,,,Sign62293,,,,0
62294,62294,6229,,,,,,Sign62294,,,,0
62295,62295,6229,,,,,,Sign62295,,,,0
62296,62296,6229,,,,,,Sign62296,,,,0
62297,62297,6229,,,,,,Sign62297,,,,0
62298,62298,6229,,,,,,Sign62298,,,,0
62299,62299,6229,,,,,,Sign62299,,,,0
62300,62300,6230,,,,,,Sign62300,,,,0
62306,62306,6230,,,,,,Sign62306,,,,0
62332,62332,6233,,,,,,Sign62332,,,,0
62333,62333,6233,,,,,,Sign62333,,,,0
62334,62334,6233,,,,,,Sign62334,,,,0
62335,62335,6233,,,,,,Sign62335,,,,0
62336,62336,6233,,,,,,Sign62336,,,,0
62337,62337,6233,,,,,,Sign62337,,,,0
62338,62338,6233,,,,,,Sign62338,,,,0
62339,62339,6233,,,,,,Sign62339,,,,0
62345,62345,6234,,,,,,NpcNam62345,,,,0
62346,62346,6234,,,,,,NpcNam62346,,,,0
62347,62347,6234,,,,,,NpcNam62347,,,,0
62348,62348,6234,,,,,,NpcNam62348,,,,0
62349,62349,6234,,,,,,NpcNam62349,,,,0
